CCTV(混源),#genre#
青海｜西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
山东地方台,#genre#
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230626/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230626/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221230495/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229851/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230495/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221229919/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230596/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230928/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230251/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230386/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230386/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/PLTV/1/224/3221231124/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221230994/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221230994/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/PLTV/1/224/3221230994/1.m3u8
山东｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/PLTV/1/224/3221230994/1.m3u8
山东｜综艺,http://119.164.216.162:9901/tsfile/live/1001_1.m3u8
山东｜综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv
山东｜体育,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
山东｜齐鲁,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8
山东｜文旅,http://119.164.216.162:9901/tsfile/live/1004_1.m3u8
山东｜文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv
山东｜新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
山东｜少儿,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8
山东｜生活,http://119.164.216.162:9901/tsfile/live/1007_1.m3u8
山东｜生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv
山东｜农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv
山东｜日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
山东｜日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
山东｜日照导视,http://live.rzw.com.cn/fcpd/sd/live.m3u8
山东｜日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
山东｜日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
山东｜日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
山东｜日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
山东｜烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
山东｜烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
山东｜烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东｜烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东｜烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
山东｜烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东｜烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
山东｜聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
山东｜聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
山东｜聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
山东｜聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
山东｜菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
山东｜菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
山东｜菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
山东｜菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
山东｜菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
山东｜青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
山东｜青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
山东｜高唐,http://alivealone.litenews.cn/43/9ad0cb58aba24fbfb58db8779febd0d1.flv
山东｜高唐,http://alivealone.litenews.cn/43/b3859631ad774ae8b6ad0c88dfa9154f.flv
山东｜高密农科,http://alivealone.litenews.cn/71/202304_1651887494448484352.flv
山东｜高密综合,http://alivealone.litenews.cn/71/202304_1651887494549147648.flv
山东｜高青影视,http://alivealone.litenews.cn/61/56d09086fb25449cb4eefb24f5042937.flv
山东｜高青综合,http://alivealone.litenews.cn/61/b6a7086cc9e847b3af6a32367d9e6f16.flv
山东｜济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
山东｜济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
山东｜济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
山西地方台,#genre#
山西｜卫视,http://0b4e127539ff8c3fb7398ab07b004ec1.livehwc3.cn/liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d42b970a64d118569044ca5e8a86a375
山西｜卫视,http://221.213.43.82:8888/newlive/live/hls/48/live.m3u8
山西｜卫视,http://80ec27bff7f9ae80b961481da488e302.livehwc3.cn/liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d04ce01474da4193c8863ea281ec4759
山西｜卫视,http://live.cooltv.top/tv/tide.php?id=sxiws2
山西｜卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西｜经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西｜社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西｜文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西｜影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西｜黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西｜经济,http://angtv.cn/live/shanxi.php?id=sxjj
山西｜文体生活,http://angtv.cn/live/shanxi.php?id=sxwtsh
山西｜社会与法治,http://angtv.cn/live/shanxi.php?id=sxshfz
山西｜影视,http://angtv.cn/live/shanxi.php?id=sxys
山西｜黄河,http://angtv.cn/live/shanxi.php?id=sxhh
山西｜经济,http://0b4e127539ff8c3fb7398ab07b004ec1.livehwc3.cn/liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=dcff5bd26e0aad60ced0ff636523ad03
山西｜经济,http://api2.52tb.xyz/info?id=643&token=20230405tndmhg
山西｜经济,http://live.cooltv.top/tv/cutv.php?id=sxjj
山西｜经济,http://live.cooltv.top/tv/tide.php?id=sxjj
山西｜社会与法治,http://0b4e127539ff8c3fb7398ab07b004ec1.livehwc3.cn/liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=6fe1befe758418e1d1a579bb274153b3
山西｜社会与法治,http://live.cooltv.top/tv/cutv.php?id=sxkj
山西｜社会与法治,http://live.cooltv.top/tv/tide.php?id=sxshfz
山西｜社会与法治,http://api2.52tb.xyz/info?id=642&token=20230405tndmhg
山西｜文体生活,http://api2.52tb.xyz/info?id=644&token=20230405tndmhg
山西｜文体生活,http://live.cooltv.top/tv/tide.php?id=sxwtsh
山西｜文体生活,http://live.cooltv.top/tv/cutv.php?id=sxgg
山西｜影视,http://0b4e127539ff8c3fb7398ab07b004ec1.livehwc3.cn/liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=787a977d8b7600b300ca952dc83aa0f6
山西｜影视,http://api2.52tb.xyz/info?id=641&token=20230405tndmhg
山西｜影视,http://live.cooltv.top/tv/cutv.php?id=sxys
山西｜影视,http://live.cooltv.top/tv/tide.php?id=sxys
山西｜黄河,http://live.cooltv.top/tv/cutv.php?id=sxhh
山西｜吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西｜吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
山西｜大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
山西｜大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8?zshanxd
山西｜定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
山西｜怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
山西｜晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西｜晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
山西｜晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西｜晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
山西｜武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西｜汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
山西｜潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西｜潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd
山西｜灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
山西｜襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
山西｜运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西｜运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
山西｜运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西｜运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
山西｜运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西｜运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
山西｜长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
山西｜长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd
山西｜黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
山西｜黎城综合,http://111.53.96.67:8081/live/1/index.m3u8?zshanxd
山西｜襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8?zshanxd
陕西地方台,#genre#
陕西｜卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002019984c0fa29ae0d57380da3a.m3u8?bitrate=2300&pt=5
陕西｜卫视,http://221.213.43.82:8888/newlive/live/hls/41/live.m3u8
陕西｜卫视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=1452_4500
陕西｜新闻,http://nas.lxn.cool:4022/udp/239.111.205.28:5140
陕西｜宝鸡1,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
陕西｜宝鸡2,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8
陕西｜安康综合,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226385/index.m3u8
陕西｜安康综合,http://mmitv.top/test/tianma.php?id=akzh
陕西｜安康公共,http://mmitv.top/test/tianma.php?id=akgg
陕西｜安康教育,http://mmitv.top/test/tianma.php?id=akjy
陕西｜西乡融媒,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
陕西｜商洛,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
陕西｜城园,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226920/index.m3u8
陕西｜扶风,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227005/index.m3u8
陕西｜汉中1,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/index.m3u8
陕西｜汉中2,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225990/index.m3u8
陕西｜汉中3,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225991/index.m3u8
陕西｜千阳,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226945/index.m3u8
陕西｜神木,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226993/index.m3u8
陕西｜石泉电视台,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226965/index.m3u8
陕西｜岐山,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226982/index.m3u8
陕西｜吴起电视台,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226967/index.m3u8
陕西｜洋县电视台,http://[2409:8087:7002:20::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226938/index.m3u8
陕西｜紫阳综合,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227002/index.m3u8
陕西｜FGTV 1,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226990/index.m3u8
陕西｜佛坪电视台,http://[2409:8087:7002:20::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
陕西｜保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
陕西｜保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
陕西｜咸阳,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
四川地方台,#genre#
四川｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225970/index.m3u8
四川｜卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8?
四川｜卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001130/index.m3u8?
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230471/1.m3u8
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230938/1.m3u8
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230471/1.m3u8
四川｜卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230938/1.m3u8
四川｜乡村,http://159.75.85.63:5681/sxg.php?id=SCTV-kjSCTV-9-_4000
四川｜乡村,http://api2.52tb.xyz/info?id=606&token=20230405tndmhg
四川｜乡村,http://live.goodiptv.club/api/sxg.php?id=SCTV-kjSCTV-9-_4000
四川｜影视,http://159.75.85.63:5681/sxg.php?id=SCTV-5-scysH265_4000
四川｜影视,http://api2.52tb.xyz/info?id=601&token=20230405tndmhg
四川｜影视,http://live.goodiptv.club/api/sxg.php?id=SCTV-5-scysH265_4000
四川｜文化旅游,http://159.75.85.63:5681/sxg.php?id=SCTV-3-H265_4000
四川｜文化旅游,http://live.goodiptv.club/api/sxg.php?id=SCTV-3-H265_4000
四川｜文化旅游,http://api2.52tb.xyz/info?id=603&token=20230405tndmhg
四川｜新闻,http://159.75.85.63:5681/sxg.php?id=SCTV-4H265_4000
四川｜新闻,http://api2.52tb.xyz/info?id=602&token=20230405tndmhg
四川｜新闻,http://live.goodiptv.club/api/sxg.php?id=SCTV-4H265_4000
四川｜科教,http://159.75.85.63:5681/sxg.php?id=SCTV-ggSCTV-8_4000
四川｜科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川｜科教,http://live.goodiptv.club/api/sxg.php?id=SCTV-ggSCTV-8_4000
四川｜经济,http://159.75.85.63:5681/sxg.php?id=SCTV-2-H265_4000
四川｜经济,http://api2.52tb.xyz/info?id=605&token=20230405tndmhg
四川｜经济,http://live.goodiptv.club/api/sxg.php?id=SCTV-2-H265_4000
四川｜滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
四川｜滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
四川｜滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
四川｜万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
四川｜中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
四川｜乐山公共,http://channellive.leshantv.net/live/ch2.flv
四川｜乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
四川｜乐山文旅,http://159.75.85.63:5681/sxg.php?id=lsggpd_4000
四川｜乐山文旅,http://live.goodiptv.club/api/sxg.php?id=lsggpd_4000
四川｜乐山新闻,http://159.75.85.63:5681/sxg.php?id=lsxwzh_4000
四川｜乐山新闻,http://channellive.leshantv.net/live/ch1.flv
四川｜乐山新闻,http://live.goodiptv.club/api/sxg.php?id=lsxwzh_4000
四川｜乐山新闻,http://channellive.leshantv.net/live/ch1.flv?zsicd
四川｜乐至综合,http://159.75.85.63:5681/sxg.php?id=lezhixwzh_4000
四川｜乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川｜乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
四川｜乐至综合,http://live.goodiptv.club/api/sxg.php?id=lezhixwzh_4000
四川｜乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8
四川｜乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
四川｜什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
四川｜仁寿综合,http://play.scrstv.com/TV/xwzh.m3u8?zsicd
四川｜凉山彝语综合,http://159.75.85.63:5681/sxg.php?id=yyzh_2000
四川｜凉山彝语综合,http://live.goodiptv.club/api/sxg.php?id=yyzh_2000
四川｜凉山新闻,http://159.75.85.63:5681/sxg.php?id=lsxwHDH265_4000
四川｜凉山新闻,http://live.goodiptv.club/api/sxg.php?id=lsxwHDH265_4000
四川｜利州,http://159.75.85.63:5681/sxg.php?id=lzxwzh_2000
四川｜利州,http://live.goodiptv.club/api/sxg.php?id=lzxwzh_2000
四川｜利州,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
四川｜利州,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川｜利州,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
四川｜利州,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
四川｜叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
四川｜大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
四川｜大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
四川｜威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8?zsicd
四川｜峨眉电影,http://159.75.85.63:5681/sxg.php?id=emdygqH265_4000
四川｜峨眉电影,http://183.223.157.33:85/tsfile/live/1006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
四川｜峨眉电影,http://183.223.157.33:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
四川｜峨眉电影,http://live.goodiptv.club/api/sxg.php?id=emdygqH265_4000
四川｜峨眉综合,http://159.75.85.63:5681/sxg.php?id=emsxw_2000
四川｜峨眉综合,http://live.goodiptv.club/api/sxg.php?id=emsxw_2000
四川｜峨边综合,http://159.75.85.63:5681/sxg.php?id=ebdst_2000
四川｜峨边综合,http://live.goodiptv.club/api/sxg.php?id=ebdst_2000
四川｜崇州综合,http://159.75.85.63:5681/sxg.php?id=czyt_4000
四川｜崇州综合,http://live.goodiptv.club/api/sxg.php?id=czyt_4000
四川｜巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川｜广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
四川｜广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
四川｜广元综合,http://tv.dzsm.com:8100/chan/ch1.flv?zsicd
四川｜广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
四川｜康定,http://159.75.85.63:5681/sxg.php?id=gzkdxwzh_2000
四川｜康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
四川｜康定,http://live.goodiptv.club/api/sxg.php?id=gzkdxwzh_2000
四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
四川｜康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
四川｜康旅,http://221.213.43.82:8888/newlive/live/hls/57/live.m3u8
四川｜德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川｜德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
四川｜攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
四川｜攀枝花新闻,http://159.75.85.63:5681/sxg.php?id=pzhytH265_4000
四川｜攀枝花新闻,http://live.goodiptv.club/api/sxg.php?id=pzhytH265_4000
四川｜攀枝花新闻,http://zb.pzhgd.com:9095/live/xwzh.m3u8
四川｜攀枝花新闻,http://zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd
四川｜松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川｜松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
四川｜汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
四川｜汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川｜汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
四川｜泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
四川｜泸定综合,http://159.75.85.63:5681/sxg.php?id=ldxw_4000
四川｜泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
四川｜泸州文旅,http://liveplus.lztv.tv/wlpd/HD/live.m3u8
四川｜泸州新闻,http://liveplus.lztv.tv/xwzh/HD/live.m3u8
四川｜泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川｜泸州生活,http://liveplus.lztv.tv/jjpd/HD/live.m3u8
四川｜泸州科教,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川｜泸州综合,http://lztv.gy315.com:18080/live/lztv.m3u8
四川｜洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川｜甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
四川｜甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
四川｜眉山公共,http://159.75.85.63:5681/sxg.php?id=msgg_2000
四川｜眉山公共,http://live.goodiptv.club/api/sxg.php?id=msgg_2000
四川｜眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8
四川｜眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
四川｜眉山综合,http://159.75.85.63:5681/sxg.php?id=msxwzhgq_2000
四川｜眉山综合,http://live.goodiptv.club/api/sxg.php?id=msxwzhgq_2000
四川｜眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8
四川｜眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd
四川｜眉山综合,https://live1.scmstv.cn/gqpd/sd/live.m3u8
四川｜筠连综合,http://118.122.78.172:89/live1/live1.m3u8
四川｜筠连综合,http://118.122.78.172:89/live1/live1.m3u8?zsicd
四川｜绵阳新闻,http://159.75.85.63:5681/sxg.php?id=myytH265_4000
四川｜绵阳新闻,http://live.goodiptv.club/api/sxg.php?id=myytH265_4000
四川｜绵阳科技,http://159.75.85.63:5681/sxg.php?id=myetH265_4000
四川｜绵阳科技,http://live.goodiptv.club/api/sxg.php?id=myetH265_4000
四川｜船山综合,http://159.75.85.63:5681/sxg.php?id=csxw_2000
四川｜船山综合,http://live.goodiptv.club/api/sxg.php?id=csxw_2000
四川｜营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川｜营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
四川｜蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
四川｜西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd
四川｜达川新闻,http://159.75.85.63:5681/sxg.php?id=dcxwzh_2000
四川｜达川新闻,http://live.goodiptv.club/api/sxg.php?id=dcxwzh_2000
